frame,track_id,label,xtl,ytl,xbr,ybr,outside,occluded,keyframe,z_order,source
1131,1,motorcycle,706.6,413.97,738.98,442.46,0,0,0,0,manual
1132,1,motorcycle,707.4,413.18,739.77,441.67,0,0,0,0,manual
1133,1,motorcycle,708.2,412.38,740.57,440.87,0,0,0,0,manual
1134,1,motorcycle,708.99,411.58,741.37,440.07,0,0,0,0,manual
1135,1,motorcycle,709.79,410.78,742.17,439.27,0,0,0,0,manual
1136,1,motorcycle,710.59,409.98,742.97,438.47,0,0,0,0,manual
1137,1,motorcycle,711.39,409.18,743.77,437.67,0,0,0,0,manual
1138,1,motorcycle,712.19,408.38,744.57,436.87,0,0,0,0,manual
1139,1,motorcycle,712.99,407.59,745.36,436.08,0,0,0,0,manual
1140,1,motorcycle,713.78,406.79,746.16,435.28,0,0,0,0,manual
1141,1,motorcycle,714.58,405.99,746.96,434.48,0,0,0,0,manual
1142,1,motorcycle,715.38,405.19,747.76,433.68,0,0,0,0,manual
1143,1,motorcycle,716.18,404.39,748.56,432.88,0,0,0,0,manual
1144,1,motorcycle,716.98,403.59,749.36,432.08,0,0,0,0,manual
1145,1,motorcycle,717.78,402.79,750.16,431.28,0,0,0,0,manual
1146,1,motorcycle,718.58,401.99,750.96,430.48,0,0,0,0,manual
1147,1,motorcycle,719.37,401.2,751.75,429.69,0,0,0,0,manual
1148,1,motorcycle,720.17,400.4,752.55,428.89,0,0,0,0,manual
1149,1,motorcycle,720.97,399.6,753.35,428.09,0,0,0,0,manual
1150,1,motorcycle,721.77,398.8,754.15,427.29,0,0,1,0,manual
1151,1,motorcycle,722.19,397.89,754.57,426.38,0,0,0,0,manual
1152,1,motorcycle,722.61,396.99,754.99,425.48,0,0,0,0,manual
1153,1,motorcycle,723.03,396.08,755.41,424.57,0,0,0,0,manual
1154,1,motorcycle,723.45,395.18,755.83,423.67,0,0,0,0,manual
1155,1,motorcycle,723.88,394.27,756.25,422.76,0,0,0,0,manual
1156,1,motorcycle,724.3,393.36,756.67,421.85,0,0,0,0,manual
1157,1,motorcycle,724.72,392.46,757.1,420.95,0,0,0,0,manual
1158,1,motorcycle,725.14,391.55,757.52,420.04,0,0,0,0,manual
1159,1,motorcycle,725.56,390.64,757.94,419.13,0,0,0,0,manual
1160,1,motorcycle,725.98,389.74,758.36,418.23,0,0,0,0,manual
1161,1,motorcycle,726.4,388.83,758.78,417.32,0,0,0,0,manual
1162,1,motorcycle,726.82,387.93,759.2,416.42,0,0,0,0,manual
1163,1,motorcycle,727.24,387.02,759.62,415.51,0,0,0,0,manual
1164,1,motorcycle,727.66,386.11,760.04,414.6,0,0,0,0,manual
1165,1,motorcycle,728.09,385.21,760.46,413.7,0,0,0,0,manual
1166,1,motorcycle,728.51,384.3,760.88,412.79,0,0,0,0,manual
1167,1,motorcycle,728.93,383.39,761.3,411.88,0,0,0,0,manual
1168,1,motorcycle,729.35,382.49,761.72,410.98,0,0,0,0,manual
1169,1,motorcycle,729.77,381.58,762.14,410.07,0,0,0,0,manual
1170,1,motorcycle,730.19,380.68,762.57,409.17,0,0,0,0,manual
1171,1,motorcycle,730.61,379.77,762.99,408.26,0,0,0,0,manual
1172,1,motorcycle,731.03,378.86,763.41,407.35,0,0,0,0,manual
1173,1,motorcycle,731.45,377.96,763.83,406.45,0,0,0,0,manual
1174,1,motorcycle,731.87,377.05,764.25,405.54,0,0,0,0,manual
1175,1,motorcycle,732.29,376.14,764.67,404.63,0,0,0,0,manual
1176,1,motorcycle,732.72,375.24,765.09,403.73,0,0,0,0,manual
1177,1,motorcycle,733.14,374.33,765.51,402.82,0,0,0,0,manual
1178,1,motorcycle,733.56,373.43,765.93,401.92,0,0,0,0,manual
1179,1,motorcycle,733.98,372.52,766.35,401.01,0,0,0,0,manual
1180,1,motorcycle,734.4,371.61,766.77,400.1,0,0,0,0,manual
1181,1,motorcycle,734.82,370.71,767.19,399.2,0,0,0,0,manual
1182,1,motorcycle,735.24,369.8,767.61,398.29,0,0,0,0,manual
1183,1,motorcycle,735.66,368.89,768.03,397.38,0,0,0,0,manual
1184,1,motorcycle,736.08,367.99,768.46,396.48,0,0,0,0,manual
1185,1,motorcycle,736.5,367.08,768.88,395.57,0,0,0,0,manual
1186,1,motorcycle,736.93,366.18,769.3,394.67,0,0,0,0,manual
1187,1,motorcycle,737.35,365.27,769.72,393.76,0,0,0,0,manual
1188,1,motorcycle,737.77,364.36,770.14,392.85,0,0,0,0,manual
1189,1,motorcycle,738.19,363.46,770.56,391.95,0,0,0,0,manual
1190,1,motorcycle,738.61,362.55,770.98,391.04,0,0,1,0,manual
1191,1,motorcycle,738.61,361.69,770.98,390.18,0,0,0,0,manual
1192,1,motorcycle,738.61,360.82,770.98,389.31,0,0,0,0,manual
1193,1,motorcycle,738.61,359.96,770.98,388.45,0,0,0,0,manual
1194,1,motorcycle,738.61,359.1,770.98,387.59,0,0,0,0,manual
1195,1,motorcycle,738.61,358.23,770.98,386.72,0,0,0,0,manual
1196,1,motorcycle,738.61,357.37,770.98,385.86,0,0,0,0,manual
1197,1,motorcycle,738.61,356.51,770.98,385.0,0,0,0,0,manual
1198,1,motorcycle,738.61,355.64,770.98,384.13,0,0,0,0,manual
1199,1,motorcycle,738.61,354.78,770.98,383.27,0,0,0,0,manual
1200,1,motorcycle,738.61,353.92,770.98,382.41,0,0,0,0,manual
1201,1,motorcycle,738.61,353.05,770.98,381.54,0,0,0,0,manual
1202,1,motorcycle,738.61,352.19,770.98,380.68,0,0,0,0,manual
1203,1,motorcycle,738.61,351.33,770.98,379.82,0,0,0,0,manual
1204,1,motorcycle,738.61,350.46,770.98,378.95,0,0,0,0,manual
1205,1,motorcycle,738.61,349.6,770.98,378.09,0,0,0,0,manual
1206,1,motorcycle,738.61,348.74,770.98,377.23,0,0,0,0,manual
1207,1,motorcycle,738.61,347.87,770.98,376.36,0,0,0,0,manual
1208,1,motorcycle,738.61,347.01,770.98,375.5,0,0,0,0,manual
1209,1,motorcycle,738.61,346.15,770.98,374.64,0,0,0,0,manual
1210,1,motorcycle,738.61,345.28,770.98,373.77,0,0,0,0,manual
1211,1,motorcycle,738.61,344.42,770.98,372.91,0,0,0,0,manual
1212,1,motorcycle,738.61,343.56,770.98,372.05,0,0,0,0,manual
1213,1,motorcycle,738.61,342.69,770.98,371.18,0,0,0,0,manual
1214,1,motorcycle,738.61,341.83,770.98,370.32,0,0,0,0,manual
1215,1,motorcycle,738.61,340.97,770.98,369.46,0,0,0,0,manual
1216,1,motorcycle,738.61,340.1,770.98,368.59,0,0,0,0,manual
1217,1,motorcycle,738.61,339.24,770.98,367.73,0,0,0,0,manual
1218,1,motorcycle,738.61,338.38,770.98,366.87,0,0,0,0,manual
1219,1,motorcycle,738.61,337.51,770.98,366.0,0,0,0,0,manual
1220,1,motorcycle,738.61,336.65,770.98,365.14,0,0,1,0,manual
1221,1,motorcycle,738.48,335.48,770.85,363.97,0,0,0,0,manual
1222,1,motorcycle,738.35,334.32,770.72,362.81,0,0,0,0,manual
1223,1,motorcycle,738.22,333.15,770.59,361.64,0,0,0,0,manual
1224,1,motorcycle,738.09,331.99,770.46,360.48,0,0,0,0,manual
1225,1,motorcycle,737.96,330.82,770.33,359.31,0,0,0,0,manual
1226,1,motorcycle,737.83,329.66,770.2,358.15,0,0,0,0,manual
1227,1,motorcycle,737.7,328.49,770.07,356.98,0,0,0,0,manual
1228,1,motorcycle,737.57,327.33,769.94,355.82,0,0,0,0,manual
1229,1,motorcycle,737.44,326.16,769.81,354.65,0,0,0,0,manual
1230,1,motorcycle,737.32,325.0,769.68,353.49,0,0,0,0,manual
1231,1,motorcycle,737.19,323.83,769.56,352.32,0,0,0,0,manual
1232,1,motorcycle,737.06,322.66,769.43,351.15,0,0,0,0,manual
1233,1,motorcycle,736.93,321.5,769.3,349.99,0,0,0,0,manual
1234,1,motorcycle,736.8,320.33,769.17,348.82,0,0,0,0,manual
1235,1,motorcycle,736.67,319.17,769.04,347.66,0,0,0,0,manual
1236,1,motorcycle,736.54,318.0,768.91,346.49,0,0,0,0,manual
1237,1,motorcycle,736.41,316.84,768.78,345.33,0,0,0,0,manual
1238,1,motorcycle,736.28,315.67,768.65,344.16,0,0,0,0,manual
1239,1,motorcycle,736.15,314.51,768.52,343.0,0,0,0,0,manual
1240,1,motorcycle,736.02,313.34,768.39,341.83,0,0,0,0,manual
1241,1,motorcycle,735.89,312.17,768.26,340.66,0,0,0,0,manual
1242,1,motorcycle,735.76,311.01,768.13,339.5,0,0,0,0,manual
1243,1,motorcycle,735.63,309.84,768.0,338.33,0,0,0,0,manual
1244,1,motorcycle,735.5,308.68,767.87,337.17,0,0,0,0,manual
1245,1,motorcycle,735.37,307.51,767.74,336.0,0,0,0,0,manual
1246,1,motorcycle,735.24,306.35,767.61,334.84,0,0,0,0,manual
1247,1,motorcycle,735.11,305.18,767.48,333.67,0,0,0,0,manual
1248,1,motorcycle,734.98,304.02,767.35,332.51,0,0,0,0,manual
1249,1,motorcycle,734.85,302.85,767.22,331.34,0,0,0,0,manual
1250,1,motorcycle,734.72,301.68,767.1,330.17,0,0,0,0,manual
1251,1,motorcycle,734.6,300.52,766.97,329.01,0,0,0,0,manual
1252,1,motorcycle,734.47,299.35,766.84,327.84,0,0,0,0,manual
1253,1,motorcycle,734.34,298.19,766.71,326.68,0,0,0,0,manual
1254,1,motorcycle,734.21,297.02,766.58,325.51,0,0,0,0,manual
1255,1,motorcycle,734.08,295.86,766.45,324.35,0,0,0,0,manual
1256,1,motorcycle,733.95,294.69,766.32,323.18,0,0,0,0,manual
1257,1,motorcycle,733.82,293.53,766.19,322.02,0,0,0,0,manual
1258,1,motorcycle,733.69,292.36,766.06,320.85,0,0,0,0,manual
1259,1,motorcycle,733.56,291.2,765.93,319.69,0,0,0,0,manual
1260,1,motorcycle,733.43,290.03,765.8,318.52,0,0,1,0,manual
1261,1,motorcycle,733.67,288.66,766.05,317.15,0,0,0,0,manual
1262,1,motorcycle,733.92,287.3,766.29,315.79,0,0,0,0,manual
1263,1,motorcycle,734.16,285.93,766.54,314.42,0,0,0,0,manual
1264,1,motorcycle,734.41,284.57,766.78,313.06,0,0,0,0,manual
1265,1,motorcycle,734.65,283.2,767.03,311.69,0,0,0,0,manual
1266,1,motorcycle,734.9,281.84,767.27,310.33,0,0,0,0,manual
1267,1,motorcycle,735.14,280.47,767.52,308.96,0,0,0,0,manual
1268,1,motorcycle,735.39,279.11,767.76,307.6,0,0,0,0,manual
1269,1,motorcycle,735.63,277.74,768.01,306.23,0,0,0,0,manual
1270,1,motorcycle,735.88,276.38,768.25,304.87,0,0,0,0,manual
1271,1,motorcycle,736.12,275.01,768.5,303.5,0,0,0,0,manual
1272,1,motorcycle,736.37,273.65,768.74,302.14,0,0,0,0,manual
1273,1,motorcycle,736.61,272.28,768.99,300.77,0,0,0,0,manual
1274,1,motorcycle,736.86,270.92,769.23,299.41,0,0,0,0,manual
1275,1,motorcycle,737.1,269.55,769.48,298.04,0,0,0,0,manual
1276,1,motorcycle,737.35,268.19,769.72,296.68,0,0,0,0,manual
1277,1,motorcycle,737.59,266.82,769.97,295.31,0,0,0,0,manual
1278,1,motorcycle,737.84,265.46,770.21,293.95,0,0,0,0,manual
1279,1,motorcycle,738.08,264.09,770.46,292.58,0,0,0,0,manual
1280,1,motorcycle,738.33,262.73,770.7,291.22,0,0,0,0,manual
1281,1,motorcycle,738.57,261.36,770.95,289.85,0,0,0,0,manual
1282,1,motorcycle,738.82,260.0,771.19,288.49,0,0,0,0,manual
1283,1,motorcycle,739.06,258.63,771.44,287.12,0,0,0,0,manual
1284,1,motorcycle,739.31,257.27,771.68,285.76,0,0,0,0,manual
1285,1,motorcycle,739.55,255.9,771.93,284.39,0,0,0,0,manual
1286,1,motorcycle,739.8,254.54,772.17,283.03,0,0,0,0,manual
1287,1,motorcycle,740.04,253.17,772.42,281.66,0,0,0,0,manual
1288,1,motorcycle,740.29,251.81,772.66,280.3,0,0,0,0,manual
1289,1,motorcycle,740.53,250.44,772.91,278.93,0,0,0,0,manual
1290,1,motorcycle,740.78,249.08,773.15,277.57,0,0,0,0,manual
1291,1,motorcycle,741.02,247.71,773.4,276.2,0,0,0,0,manual
1292,1,motorcycle,741.27,246.35,773.64,274.84,0,0,0,0,manual
1293,1,motorcycle,741.51,244.98,773.89,273.47,0,0,0,0,manual
1294,1,motorcycle,741.76,243.62,774.13,272.11,0,0,0,0,manual
1295,1,motorcycle,742.0,242.25,774.38,270.74,0,0,0,0,manual
1296,1,motorcycle,742.25,240.89,774.62,269.38,0,0,0,0,manual
1297,1,motorcycle,742.49,239.52,774.87,268.01,0,0,1,0,manual
1298,1,motorcycle,742.98,238.13,775.36,266.62,0,0,0,0,manual
1299,1,motorcycle,743.46,236.74,775.84,265.23,0,0,0,0,manual
1300,1,motorcycle,743.95,235.34,776.33,263.83,0,0,0,0,manual
1301,1,motorcycle,744.43,233.95,776.81,262.44,0,0,0,0,manual
1302,1,motorcycle,744.92,232.56,777.3,261.05,0,0,0,0,manual
1303,1,motorcycle,745.4,231.17,777.78,259.66,0,0,0,0,manual
1304,1,motorcycle,745.89,229.78,778.27,258.27,0,0,0,0,manual
1305,1,motorcycle,746.38,228.38,778.75,256.87,0,0,0,0,manual
1306,1,motorcycle,746.86,226.99,779.24,255.48,0,0,0,0,manual
1307,1,motorcycle,747.35,225.6,779.73,254.09,0,0,0,0,manual
1308,1,motorcycle,747.83,224.21,780.21,252.7,0,0,0,0,manual
1309,1,motorcycle,748.32,222.82,780.7,251.31,0,0,0,0,manual
1310,1,motorcycle,748.8,221.42,781.18,249.91,0,0,0,0,manual
1311,1,motorcycle,749.29,220.03,781.67,248.52,0,0,0,0,manual
1312,1,motorcycle,749.78,218.64,782.15,247.13,0,0,0,0,manual
1313,1,motorcycle,750.26,217.25,782.64,245.74,0,0,0,0,manual
1314,1,motorcycle,750.75,215.86,783.12,244.35,0,0,0,0,manual
1315,1,motorcycle,751.23,214.46,783.61,242.95,0,0,0,0,manual
1316,1,motorcycle,751.72,213.07,784.09,241.56,0,0,0,0,manual
1317,1,motorcycle,752.2,211.68,784.58,240.17,0,0,0,0,manual
1318,1,motorcycle,752.69,210.29,785.07,238.78,0,0,0,0,manual
1319,1,motorcycle,753.18,208.9,785.55,237.39,0,0,0,0,manual
1320,1,motorcycle,753.66,207.5,786.04,235.99,0,0,0,0,manual
1321,1,motorcycle,754.15,206.11,786.52,234.6,0,0,0,0,manual
1322,1,motorcycle,754.63,204.72,787.01,233.21,0,0,0,0,manual
1323,1,motorcycle,755.12,203.33,787.49,231.82,0,0,0,0,manual
1324,1,motorcycle,755.61,201.94,787.98,230.43,0,0,0,0,manual
1325,1,motorcycle,756.09,200.54,788.46,229.03,0,0,0,0,manual
1326,1,motorcycle,756.58,199.15,788.95,227.64,0,0,0,0,manual
1327,1,motorcycle,757.06,197.76,789.43,226.25,0,0,0,0,manual
1328,1,motorcycle,757.55,196.37,789.92,224.86,0,0,0,0,manual
1329,1,motorcycle,758.03,194.98,790.41,223.47,0,0,0,0,manual
1330,1,motorcycle,758.52,193.58,790.89,222.07,0,0,0,0,manual
1331,1,motorcycle,759.01,192.19,791.38,220.68,0,0,0,0,manual
1332,1,motorcycle,759.49,190.8,791.86,219.29,0,0,0,0,manual
1333,1,motorcycle,759.98,189.41,792.35,217.9,0,0,0,0,manual
1334,1,motorcycle,760.46,188.02,792.83,216.51,0,0,0,0,manual
1335,1,motorcycle,760.95,186.62,793.32,215.11,0,0,0,0,manual
1336,1,motorcycle,761.43,185.23,793.8,213.72,0,0,0,0,manual
1337,1,motorcycle,761.92,183.84,794.29,212.33,0,0,1,0,manual
1338,1,motorcycle,762.27,182.8,794.64,211.34,0,0,0,0,manual
1339,1,motorcycle,762.61,181.77,794.98,210.34,0,0,0,0,manual
1340,1,motorcycle,762.96,180.73,795.33,209.35,0,0,0,0,manual
1341,1,motorcycle,763.3,179.69,795.67,208.36,0,0,0,0,manual
1342,1,motorcycle,763.65,178.65,796.02,207.37,0,0,0,0,manual
1343,1,motorcycle,763.99,177.62,796.36,206.37,0,0,0,0,manual
1344,1,motorcycle,764.34,176.58,796.71,205.38,0,0,0,0,manual
1345,1,motorcycle,764.68,175.54,797.05,204.39,0,0,0,0,manual
1346,1,motorcycle,765.03,174.5,797.4,203.4,0,0,0,0,manual
1347,1,motorcycle,765.37,173.47,797.74,202.4,0,0,0,0,manual
1348,1,motorcycle,765.72,172.43,798.09,201.41,0,0,0,0,manual
1349,1,motorcycle,766.06,171.39,798.43,200.42,0,0,0,0,manual
1350,1,motorcycle,766.41,170.35,798.78,199.43,0,0,0,0,manual
1351,1,motorcycle,766.75,169.32,799.12,198.43,0,0,0,0,manual
1352,1,motorcycle,767.1,168.28,799.47,197.44,0,0,0,0,manual
1353,1,motorcycle,767.45,167.24,799.82,196.45,0,0,0,0,manual
1354,1,motorcycle,767.79,166.21,800.16,195.45,0,0,0,0,manual
1355,1,motorcycle,768.14,165.17,800.51,194.46,0,0,0,0,manual
1356,1,motorcycle,768.48,164.13,800.85,193.47,0,0,0,0,manual
1357,1,motorcycle,768.83,163.09,801.2,192.48,0,0,0,0,manual
1358,1,motorcycle,769.17,162.06,801.54,191.48,0,0,0,0,manual
1359,1,motorcycle,769.52,161.02,801.89,190.49,0,0,0,0,manual
1360,1,motorcycle,769.86,159.98,802.23,189.5,0,0,0,0,manual
1361,1,motorcycle,770.21,158.94,802.58,188.51,0,0,0,0,manual
1362,1,motorcycle,770.55,157.91,802.92,187.51,0,0,0,0,manual
1363,1,motorcycle,770.9,156.87,803.27,186.52,0,0,0,0,manual
1364,1,motorcycle,771.24,155.83,803.61,185.53,0,0,0,0,manual
1365,1,motorcycle,771.59,154.79,803.96,184.54,0,0,0,0,manual
1366,1,motorcycle,771.93,153.76,804.3,183.54,0,0,0,0,manual
1367,1,motorcycle,772.28,152.72,804.65,182.55,0,0,1,0,manual
1368,1,motorcycle,772.02,151.81,804.39,181.64,0,0,0,0,manual
1369,1,motorcycle,771.76,150.91,804.13,180.74,0,0,0,0,manual
1370,1,motorcycle,771.5,150.0,803.87,179.83,0,0,0,0,manual
1371,1,motorcycle,771.24,149.09,803.61,178.92,0,0,0,0,manual
1372,1,motorcycle,770.99,148.19,803.36,178.02,0,0,0,0,manual
1373,1,motorcycle,770.73,147.28,803.1,177.11,0,0,0,0,manual
1374,1,motorcycle,770.47,146.37,802.84,176.2,0,0,0,0,manual
1375,1,motorcycle,770.21,145.47,802.58,175.3,0,0,0,0,manual
1376,1,motorcycle,769.95,144.56,802.32,174.39,0,0,0,0,manual
1377,1,motorcycle,769.69,143.66,802.06,173.49,0,0,0,0,manual
1378,1,motorcycle,769.43,142.75,801.8,172.58,0,0,0,0,manual
1379,1,motorcycle,769.17,141.84,801.54,171.67,0,0,0,0,manual
1380,1,motorcycle,768.91,140.94,801.28,170.77,0,0,0,0,manual
1381,1,motorcycle,768.65,140.03,801.02,169.86,0,0,0,0,manual
1382,1,motorcycle,768.39,139.12,800.76,168.95,0,0,0,0,manual
1383,1,motorcycle,768.14,138.22,800.51,168.05,0,0,0,0,manual
1384,1,motorcycle,767.88,137.31,800.25,167.14,0,0,0,0,manual
1385,1,motorcycle,767.62,136.4,799.99,166.23,0,0,0,0,manual
1386,1,motorcycle,767.36,135.5,799.73,165.33,0,0,0,0,manual
1387,1,motorcycle,767.1,134.59,799.47,164.42,0,0,1,0,manual
1388,1,motorcycle,767.1,134.59,799.47,164.42,1,0,1,0,manual
1410,2,motorcycle,984.65,1010.03,1009.25,1044.99,0,0,1,0,manual
1411,2,motorcycle,984.2,1008.18,1008.8,1043.14,0,0,0,0,manual
1412,2,motorcycle,983.74,1006.34,1008.34,1041.3,0,0,0,0,manual
1413,2,motorcycle,983.29,1004.49,1007.89,1039.45,0,0,0,0,manual
1414,2,motorcycle,982.84,1002.65,1007.44,1037.61,0,0,0,0,manual
1415,2,motorcycle,982.38,1000.8,1006.98,1035.76,0,0,0,0,manual
1416,2,motorcycle,981.93,998.96,1006.53,1033.92,0,0,0,0,manual
1417,2,motorcycle,981.48,997.11,1006.08,1032.07,0,0,0,0,manual
1418,2,motorcycle,981.02,995.27,1005.62,1030.23,0,0,0,0,manual
1419,2,motorcycle,980.57,993.42,1005.17,1028.38,0,0,0,0,manual
1420,2,motorcycle,980.12,991.58,1004.72,1026.54,0,0,0,0,manual
1421,2,motorcycle,979.66,989.73,1004.26,1024.69,0,0,0,0,manual
1422,2,motorcycle,979.21,987.89,1003.81,1022.85,0,0,0,0,manual
1423,2,motorcycle,978.76,986.04,1003.36,1021.0,0,0,0,0,manual
1424,2,motorcycle,978.3,984.19,1002.9,1019.16,0,0,0,0,manual
1425,2,motorcycle,977.85,982.35,1002.45,1017.31,0,0,0,0,manual
1426,2,motorcycle,977.4,980.5,1002.0,1015.47,0,0,0,0,manual
1427,2,motorcycle,976.94,978.66,1001.54,1013.62,0,0,0,0,manual
1428,2,motorcycle,976.49,976.81,1001.09,1011.78,0,0,0,0,manual
1429,2,motorcycle,976.04,974.97,1000.64,1009.93,0,0,0,0,manual
1430,2,motorcycle,975.59,973.12,1000.18,1008.09,0,0,0,0,manual
1431,2,motorcycle,975.13,971.28,999.73,1006.24,0,0,0,0,manual
1432,2,motorcycle,974.68,969.43,999.28,1004.39,0,0,0,0,manual
1433,2,motorcycle,974.23,967.59,998.83,1002.55,0,0,0,0,manual
1434,2,motorcycle,973.77,965.74,998.37,1000.7,0,0,0,0,manual
1435,2,motorcycle,973.32,963.9,997.92,998.86,0,0,0,0,manual
1436,2,motorcycle,972.87,962.05,997.47,997.01,0,0,0,0,manual
1437,2,motorcycle,972.41,960.2,997.01,995.17,0,0,0,0,manual
1438,2,motorcycle,971.96,958.36,996.56,993.32,0,0,0,0,manual
1439,2,motorcycle,971.51,956.51,996.11,991.48,0,0,0,0,manual
1440,2,motorcycle,971.05,954.67,995.65,989.63,0,0,0,0,manual
1441,2,motorcycle,970.6,952.82,995.2,987.79,0,0,0,0,manual
1442,2,motorcycle,970.15,950.98,994.75,985.94,0,0,0,0,manual
1443,2,motorcycle,969.69,949.13,994.29,984.1,0,0,0,0,manual
1444,2,motorcycle,969.24,947.29,993.84,982.25,0,0,0,0,manual
1445,2,motorcycle,968.79,945.44,993.39,980.41,0,0,0,0,manual
1446,2,motorcycle,968.33,943.6,992.93,978.56,0,0,0,0,manual
1447,2,motorcycle,967.88,941.75,992.48,976.72,0,0,0,0,manual
1448,2,motorcycle,967.43,939.91,992.03,974.87,0,0,0,0,manual
1449,2,motorcycle,966.97,938.06,991.57,973.03,0,0,0,0,manual
1450,2,motorcycle,966.52,936.21,991.12,971.18,0,0,0,0,manual
1451,2,motorcycle,966.07,934.37,990.67,969.33,0,0,0,0,manual
1452,2,motorcycle,965.61,932.52,990.21,967.49,0,0,0,0,manual
1453,2,motorcycle,965.16,930.68,989.76,965.64,0,0,0,0,manual
1454,2,motorcycle,964.71,928.83,989.31,963.8,0,0,0,0,manual
1455,2,motorcycle,964.25,926.99,988.85,961.95,0,0,0,0,manual
1456,2,motorcycle,963.8,925.14,988.4,960.11,0,0,0,0,manual
1457,2,motorcycle,963.35,923.3,987.95,958.26,0,0,0,0,manual
1458,2,motorcycle,962.89,921.45,987.49,956.42,0,0,0,0,manual
1459,2,motorcycle,962.44,919.61,987.04,954.57,0,0,0,0,manual
1460,2,motorcycle,961.99,917.76,986.59,952.73,0,0,0,0,manual
1461,2,motorcycle,961.53,915.92,986.13,950.88,0,0,0,0,manual
1462,2,motorcycle,961.08,914.07,985.68,949.04,0,0,0,0,manual
1463,2,motorcycle,960.63,912.23,985.23,947.19,0,0,0,0,manual
1464,2,motorcycle,960.17,910.38,984.77,945.35,0,0,0,0,manual
1465,2,motorcycle,959.72,908.53,984.32,943.5,0,0,0,0,manual
1466,2,motorcycle,959.27,906.69,983.87,941.66,0,0,0,0,manual
1467,2,motorcycle,958.81,904.84,983.41,939.81,0,0,0,0,manual
1468,2,motorcycle,958.36,903.0,982.96,937.97,0,0,0,0,manual
1469,2,motorcycle,957.91,901.15,982.51,936.12,0,0,0,0,manual
1470,2,motorcycle,957.45,899.31,982.06,934.27,0,0,0,0,manual
1471,2,motorcycle,957.0,897.46,981.6,932.43,0,0,0,0,manual
1472,2,motorcycle,956.55,895.62,981.15,930.58,0,0,0,0,manual
1473,2,motorcycle,956.1,893.77,980.7,928.74,0,0,0,0,manual
1474,2,motorcycle,955.64,891.93,980.24,926.89,0,0,0,0,manual
1475,2,motorcycle,955.19,890.08,979.79,925.05,0,0,0,0,manual
1476,2,motorcycle,954.74,888.24,979.34,923.2,0,0,0,0,manual
1477,2,motorcycle,954.28,886.39,978.88,921.36,0,0,0,0,manual
1478,2,motorcycle,953.83,884.54,978.43,919.51,0,0,0,0,manual
1479,2,motorcycle,953.38,882.7,977.98,917.67,0,0,0,0,manual
1480,2,motorcycle,952.92,880.85,977.52,915.82,0,0,0,0,manual
1481,2,motorcycle,952.47,879.01,977.07,913.98,0,0,0,0,manual
1482,2,motorcycle,952.02,877.16,976.62,912.13,0,0,0,0,manual
1483,2,motorcycle,951.56,875.32,976.16,910.29,0,0,0,0,manual
1484,2,motorcycle,951.11,873.47,975.71,908.44,0,0,0,0,manual
1485,2,motorcycle,950.66,871.63,975.26,906.6,0,0,0,0,manual
1486,2,motorcycle,950.2,869.78,974.8,904.75,0,0,0,0,manual
1487,2,motorcycle,949.75,867.94,974.35,902.91,0,0,0,0,manual
1488,2,motorcycle,949.3,866.09,973.9,901.06,0,0,0,0,manual
1489,2,motorcycle,948.84,864.25,973.44,899.22,0,0,0,0,manual
1490,2,motorcycle,948.39,862.4,972.99,897.37,0,0,1,0,manual
1491,2,motorcycle,947.99,861.13,972.59,896.1,0,0,0,0,manual
1492,2,motorcycle,947.6,859.86,972.2,894.83,0,0,0,0,manual
1493,2,motorcycle,947.2,858.59,971.8,893.56,0,0,0,0,manual
1494,2,motorcycle,946.8,857.31,971.4,892.28,0,0,0,0,manual
1495,2,motorcycle,946.41,856.04,971.01,891.01,0,0,0,0,manual
1496,2,motorcycle,946.01,854.77,970.61,889.74,0,0,0,0,manual
1497,2,motorcycle,945.62,853.5,970.22,888.47,0,0,0,0,manual
1498,2,motorcycle,945.22,852.23,969.82,887.2,0,0,0,0,manual
1499,2,motorcycle,944.82,850.96,969.42,885.93,0,0,0,0,manual
1500,2,motorcycle,944.43,849.69,969.03,884.66,0,0,0,0,manual
1501,2,motorcycle,944.03,848.41,968.63,883.38,0,0,0,0,manual
1502,2,motorcycle,943.63,847.14,968.23,882.11,0,0,0,0,manual
1503,2,motorcycle,943.24,845.87,967.84,880.84,0,0,0,0,manual
1504,2,motorcycle,942.84,844.6,967.44,879.57,0,0,0,0,manual
1505,2,motorcycle,942.45,843.33,967.05,878.3,0,0,0,0,manual
1506,2,motorcycle,942.05,842.06,966.65,877.03,0,0,0,0,manual
1507,2,motorcycle,941.65,840.79,966.25,875.76,0,0,0,0,manual
1508,2,motorcycle,941.26,839.52,965.86,874.48,0,0,0,0,manual
1509,2,motorcycle,940.86,838.24,965.46,873.21,0,0,0,0,manual
1510,2,motorcycle,940.46,836.97,965.06,871.94,0,0,0,0,manual
1511,2,motorcycle,940.07,835.7,964.67,870.67,0,0,0,0,manual
1512,2,motorcycle,939.67,834.43,964.27,869.4,0,0,0,0,manual
1513,2,motorcycle,939.27,833.16,963.87,868.13,0,0,0,0,manual
1514,2,motorcycle,938.88,831.89,963.48,866.86,0,0,0,0,manual
1515,2,motorcycle,938.48,830.62,963.08,865.58,0,0,0,0,manual
1516,2,motorcycle,938.09,829.34,962.69,864.31,0,0,0,0,manual
