frame,track_id,class_name,xtl,ytl,xbr,ybr,is_dangerous,sample_weight
50,1,person,1223.75,574.49,1239.43,607.11,0,1.0
65,58,person,1420.66,574.39,1436.48,597.86,1,3.0
65,29,person,1470.94,580.43,1488.06,606.98,0,1.0
103,80,person,1370.26,550.51,1384.78,575.72,1,3.0
103,83,person,1405.65,580.22,1420.04,603.02,0,1.0
187,86,motorcycle,1423.03,584.1,1448.68,607.95,1,3.0
187,108,car,1439.58,581.23,1475.23,608.47,0,1.0
190,86,motorcycle,1412.54,596.4,1437.32,622.43,1,3.0
190,120,car,1412.6,577.44,1439.75,597.42,0,1.0
183,88,car,1112.41,568.09,1158.24,606.8,1,3.0
183,1,person,1238.19,609.51,1250.81,638.15,0,1.0
306,88,car,1122.62,611.76,1166.77,652.88,1,3.0
306,126,car,1177.48,610.07,1208.52,634.46,0,1.0
193,88,car,1113.67,574.92,1160.38,615.69,1,3.0
193,131,motorcycle,1226.29,605.88,1242.37,626.44,0,1.0
401,88,car,1122.48,608.88,1166.62,647.1,1,3.0
401,216,car,1114.37,575.88,1170.49,622.46,0,1.0
125,89,person,1373.57,554.95,1383.22,575.44,1,3.0
125,83,person,1410.85,581.36,1425.58,604.69,0,1.0
830,93,car,1042.19,782.91,1070.63,833.74,1,3.0
830,323,motorcycle,1020.11,729.76,1037.94,760.64,0,1.0
736,93,car,1020.19,702.58,1056.96,760.84,1,3.0
736,335,car,1128.5,777.07,1151.48,792.84,0,1.0
709,93,car,1013.83,683.95,1049.98,741.58,1,3.0
709,664,car,576.16,447.01,628.83,494.04,0,1.0
159,103,motorcycle,1428.67,573.45,1474.11,617.09,1,3.0
159,86,motorcycle,1474.66,593.07,1498.27,621.55,0,1.0
164,104,car,1400.99,573.99,1428.52,602.35,1,3.0
164,103,motorcycle,1410.88,491.76,1438.58,516.51,0,1.0
172,104,car,1404.22,579.52,1431.3,607.8,1,3.0
172,108,car,1439.11,568.61,1474.43,596.86,0,1.0
173,104,car,1404.56,580.09,1431.75,608.37,1,3.0
173,116,car,1402.68,501.44,1427.18,522.2,0,1.0
183,104,car,1408.32,588.49,1435.21,615.86,1,3.0
183,120,car,1415.01,569.59,1443.03,592.1,0,1.0
194,108,car,1439.25,585.8,1475.45,614.65,1,3.0
194,86,motorcycle,1471.95,583.07,1496.76,607.21,0,1.0
167,109,car,1106.45,728.47,1129.09,743.5,1,3.0
167,22,car,1080.0,661.62,1108.28,719.72,0,1.0
183,111,car,1131.84,695.36,1153.88,715.06,1,3.0
183,88,car,1112.41,568.09,1158.24,606.8,0,1.0
204,114,person,1335.0,482.43,1344.55,501.09,1,3.0
204,120,car,1407.62,591.28,1436.24,610.89,0,1.0
175,116,car,1407.73,503.94,1431.47,523.81,1,3.0
175,108,car,1439.09,569.71,1474.48,599.41,0,1.0
179,116,car,1416.34,507.15,1439.32,526.8,1,3.0
179,120,car,1417.04,567.13,1443.72,588.53,0,1.0
187,120,car,1413.77,573.95,1441.17,595.54,1,3.0
187,86,motorcycle,1423.03,584.1,1448.68,607.95,0,1.0
177,120,car,1417.5,565.01,1444.37,586.99,1,3.0
177,108,car,1439.13,570.57,1474.76,601.03,0,1.0
364,126,car,1172.67,606.7,1204.16,631.77,1,3.0
364,37,car,1159.4,575.57,1212.29,616.51,0,1.0
188,129,car,1122.61,716.48,1146.54,736.8,1,3.0
188,111,car,1133.85,700.1,1155.73,718.94,0,1.0
189,131,motorcycle,1224.86,600.51,1244.83,622.46,1,3.0
189,1,person,1240.32,614.33,1252.27,643.47,0,1.0
324,157,car,1433.4,539.0,1474.74,572.75,1,3.0
324,180,car,1480.67,543.25,1522.9,576.46,0,1.0
368,158,person,1253.13,641.67,1266.87,677.6,1,3.0
368,205,person,1326.99,633.95,1341.97,658.66,0,1.0
638,158,person,1253.41,638.68,1267.52,673.72,1,3.0
638,292,car,1294.84,598.41,1327.38,622.95,0,1.0
943,158,person,1253.01,642.96,1265.47,672.7,1,3.0
943,368,car,1270.11,607.57,1304.45,631.93,0,1.0
1104,158,person,1258.56,619.41,1271.49,651.08,1,3.0
1104,428,car,1226.14,582.02,1259.07,606.67,0,1.0
260,160,person,1162.43,688.73,1173.16,714.85,1,3.0
260,88,car,1124.79,609.9,1167.76,645.87,0,1.0
323,189,car,1019.25,686.52,1051.48,728.54,1,3.0
323,22,car,1101.31,715.92,1130.52,773.83,0,1.0
357,189,car,1037.38,722.77,1065.14,768.71,1,3.0
357,153,car,1126.96,781.35,1149.5,796.78,0,1.0
430,189,car,1054.84,801.78,1078.9,846.93,1,3.0
430,222,motorcycle,1037.76,746.75,1053.69,770.26,0,1.0
527,192,car,1341.06,604.98,1375.63,629.91,1,3.0
527,231,person,1394.38,489.22,1410.07,519.9,0,1.0
463,192,car,1368.43,605.96,1400.16,630.83,1,3.0
463,234,car,1417.38,625.17,1453.34,649.67,0,1.0
339,193,car,1077.59,757.86,1097.37,793.09,1,3.0
339,153,car,1126.9,781.99,1149.5,797.27,0,1.0
405,195,motorcycle,1204.34,594.38,1228.66,612.04,1,3.0
405,158,person,1248.86,643.43,1264.47,677.36,0,1.0
363,195,motorcycle,1372.51,587.92,1398.54,607.37,1,3.0
363,203,car,1372.38,549.75,1398.75,566.16,0,1.0
378,195,motorcycle,1234.96,599.6,1258.86,616.22,1,3.0
378,210,car,1203.09,539.33,1233.01,562.37,0,1.0
443,195,motorcycle,1203.56,622.89,1228.76,643.96,1,3.0
443,230,person,1275.34,620.09,1290.54,642.94,0,1.0
345,198,motorcycle,1429.41,528.03,1452.35,551.88,1,3.0
345,157,car,1460.01,534.29,1502.09,571.13,0,1.0
363,200,car,1193.81,618.78,1234.05,651.06,1,3.0
363,37,car,1160.44,575.62,1213.43,619.01,0,1.0
361,200,car,1196.72,618.29,1235.32,643.37,1,3.0
361,201,person,1255.57,634.49,1267.96,652.59,0,1.0
390,203,car,1433.61,554.62,1458.39,570.97,1,3.0
390,198,motorcycle,1437.97,542.49,1461.35,558.85,0,1.0
401,216,car,1114.37,575.88,1170.49,622.46,1,3.0
401,195,motorcycle,1209.68,595.22,1233.05,615.06,0,1.0
402,216,car,1113.84,575.26,1169.47,620.19,1,3.0
402,218,person,1225.35,651.12,1240.43,674.11,0,1.0
404,218,person,1228.12,652.41,1241.86,673.77,1,3.0
404,195,motorcycle,1205.42,594.62,1229.73,612.84,0,1.0
413,222,motorcycle,1022.19,711.69,1045.12,743.59,1,3.0
413,22,car,1100.81,712.42,1128.71,766.83,0,1.0
418,222,motorcycle,1028.51,724.28,1049.58,753.75,1,3.0
418,153,car,1127.06,780.0,1149.99,794.41,0,1.0
437,222,motorcycle,1158.45,712.41,1182.04,731.42,1,3.0
437,195,motorcycle,1182.43,687.12,1205.62,701.18,0,1.0
626,231,person,1397.17,487.17,1411.57,513.77,1,3.0
626,291,car,1436.8,547.15,1459.88,566.68,0,1.0
956,231,person,1396.52,487.24,1412.94,517.55,1,3.0
956,388,car,1435.78,543.23,1475.35,568.04,0,1.0
1125,231,person,1394.35,470.76,1407.97,500.59,1,3.0
1125,466,person,1421.06,483.3,1443.27,509.56,0,1.0
1667,231,person,1396.33,476.62,1410.26,507.31,1,3.0
1667,696,car,1402.2,525.67,1474.1,567.63,0,1.0
1730,231,person,1395.81,475.11,1410.38,504.89,1,3.0
1730,708,person,1421.96,487.73,1436.1,509.81,0,1.0
602,234,car,1398.13,620.18,1434.67,647.24,1,3.0
602,283,person,1482.33,627.11,1491.09,648.03,0,1.0
594,252,car,1100.32,709.68,1129.03,763.97,1,3.0
594,148,car,1075.38,690.52,1106.17,733.6,0,1.0
540,254,motorcycle,1397.04,591.17,1421.61,615.16,1,3.0
540,231,person,1395.22,488.36,1409.89,518.41,0,1.0
546,254,motorcycle,1401.3,623.9,1432.37,650.73,1,3.0
546,234,car,1413.8,624.93,1445.89,645.84,0,1.0
549,254,motorcycle,1459.54,650.88,1483.11,673.88,1,3.0
549,251,person,1525.63,646.2,1537.13,673.41,0,1.0
550,264,person,1445.55,515.7,1459.49,535.22,1,3.0
550,268,motorcycle,1518.11,520.52,1542.16,543.33,0,1.0
556,264,person,1442.32,515.82,1457.47,535.48,1,3.0
556,270,motorcycle,1455.15,501.68,1477.38,526.67,0,1.0
573,268,motorcycle,1542.55,542.46,1565.17,561.91,1,3.0
573,269,motorcycle,1550.41,558.12,1576.0,575.49,0,1.0
553,268,motorcycle,1513.99,535.33,1536.56,556.69,1,3.0
553,270,motorcycle,1548.65,551.84,1575.3,572.29,0,1.0
552,269,motorcycle,1574.14,548.84,1600.51,569.49,1,3.0
552,270,motorcycle,1645.54,529.11,1674.28,567.35,0,1.0
554,270,motorcycle,1512.07,526.92,1536.92,549.71,1,3.0
554,268,motorcycle,1513.86,540.62,1535.83,561.31,0,1.0
553,270,motorcycle,1548.65,551.84,1575.3,572.29,1,3.0
553,269,motorcycle,1574.94,548.89,1601.47,569.63,0,1.0
662,274,car,1098.03,608.17,1140.73,645.15,1,3.0
662,298,car,1138.16,590.06,1169.57,618.32,0,1.0
587,279,car,1028.83,676.69,1056.19,729.64,1,3.0
587,22,car,1100.16,709.06,1130.04,766.59,0,1.0
585,279,car,1028.6,675.17,1056.63,728.14,1,3.0
585,252,car,1100.32,709.13,1129.85,766.58,0,1.0
600,283,person,1482.92,626.6,1492.36,648.02,1,3.0
600,251,person,1526.23,645.61,1536.37,672.74,0,1.0
926,292,car,1173.77,596.82,1209.66,621.69,1,3.0
926,158,person,1253.21,641.98,1267.05,673.75,0,1.0
965,292,car,1157.94,588.07,1194.26,622.57,1,3.0
965,411,person,1237.74,615.57,1250.0,638.05,0,1.0
657,298,car,1139.48,588.32,1173.23,619.1,1,3.0
657,158,person,1253.55,643.34,1264.76,673.63,0,1.0
756,312,car,1114.28,651.48,1151.92,700.78,1,3.0
756,313,car,1130.97,647.83,1165.22,694.03,0,1.0
727,312,car,1113.12,650.12,1151.73,700.94,1,3.0
727,331,car,1070.29,608.46,1117.4,646.88,0,1.0
810,313,car,1134.26,647.69,1168.2,692.97,1,3.0
810,298,car,1098.92,593.14,1131.07,618.31,0,1.0
821,313,car,1138.58,647.27,1168.25,687.66,1,3.0
821,341,person,1165.14,614.13,1176.75,635.23,0,1.0
699,315,person,1367.07,506.64,1378.87,526.92,1,3.0
699,231,person,1398.54,487.38,1412.86,515.52,0,1.0
724,315,person,1353.72,509.83,1365.37,528.65,1,3.0
724,333,person,1353.79,476.2,1374.85,511.65,0,1.0
887,323,motorcycle,1205.16,663.63,1222.43,685.28,1,3.0
887,292,car,1191.85,599.02,1225.46,623.4,0,1.0
868,323,motorcycle,1158.18,711.77,1183.12,731.78,1,3.0
868,313,car,1136.57,647.59,1167.64,693.68,0,1.0
826,323,motorcycle,1014.8,715.52,1033.16,747.63,1,3.0
826,335,car,1128.72,776.12,1151.61,792.32,0,1.0
858,323,motorcycle,1063.98,718.83,1086.25,749.25,1,3.0
858,351,car,1102.14,709.81,1130.12,766.21,0,1.0
915,323,motorcycle,1266.06,646.35,1284.02,669.62,1,3.0
915,386,person,1328.65,630.96,1345.72,656.16,0,1.0
1106,324,car,1085.15,676.53,1115.28,720.0,1,3.0
1106,473,car,1120.75,638.06,1147.4,685.28,0,1.0
1135,324,car,1080.67,681.34,1110.54,715.19,1,3.0
1135,488,car,1149.93,722.75,1172.03,742.22,0,1.0
1192,324,car,1080.63,684.42,1108.96,718.43,1,3.0
1192,524,person,1177.5,664.72,1190.34,686.92,0,1.0
1345,324,car,1082.63,684.76,1110.87,718.97,1,3.0
1345,555,car,1150.91,724.93,1172.59,743.46,0,1.0
1582,324,car,1081.77,686.05,1112.05,724.53,1,3.0
1582,626,car,1098.39,605.6,1125.18,632.28,0,1.0
1023,335,car,1131.52,771.53,1154.8,788.27,1,3.0
1023,22,car,1105.26,704.7,1133.23,762.2,0,1.0
1060,335,car,1133.1,768.39,1154.73,783.13,1,3.0
1060,351,car,1105.96,702.28,1133.85,758.16,0,1.0
864,341,person,1186.03,614.6,1197.8,636.06,1,3.0
864,292,car,1201.39,599.19,1233.54,624.22,0,1.0
969,345,motorcycle,1020.92,700.62,1047.09,731.95,1,3.0
969,22,car,1102.42,708.91,1129.73,765.49,0,1.0
1073,351,car,1112.49,693.43,1141.14,750.56,1,3.0
1073,324,car,1087.08,674.7,1116.09,719.21,0,1.0
824,353,car,1333.99,590.94,1367.09,617.29,1,3.0
824,231,person,1399.31,487.32,1413.93,518.19,0,1.0
825,353,car,1333.45,591.48,1366.57,613.46,1,3.0
825,354,person,1355.35,512.83,1378.53,546.66,0,1.0
899,354,person,1385.03,513.39,1405.05,548.22,1,3.0
899,231,person,1398.55,487.88,1413.68,514.52,0,1.0
838,359,bus,1042.15,792.52,1069.6,849.8,1,3.0
838,323,motorcycle,1020.26,740.67,1040.98,770.85,0,1.0
940,382,person,1454.01,628.43,1470.05,658.31,1,3.0
940,389,person,1501.03,651.1,1517.46,673.61,0,1.0
928,382,person,1448.6,636.43,1462.12,658.01,1,3.0
928,392,person,1459.6,625.95,1478.04,651.78,0,1.0
1063,384,car,1090.55,780.81,1113.5,815.44,1,3.0
1063,22,car,1107.14,699.76,1135.38,757.22,0,1.0
1061,384,car,1088.65,782.24,1111.93,818.56,1,3.0
1061,335,car,1132.53,768.01,1155.45,789.23,0,1.0
1111,384,car,1095.85,776.63,1118.31,815.57,1,3.0
1111,351,car,1110.72,695.6,1139.91,752.56,0,1.0
1108,384,car,1096.34,775.96,1118.75,814.68,1,3.0
1108,465,car,1045.03,752.25,1070.91,792.3,0,1.0
1347,384,car,1087.28,784.24,1109.9,825.21,1,3.0
1347,469,car,1132.37,769.88,1154.45,791.32,0,1.0
1325,384,car,1087.99,784.91,1109.27,822.35,1,3.0
1325,481,car,1010.75,706.76,1044.88,743.48,0,1.0
1196,384,car,1086.32,783.83,1108.69,822.73,1,3.0
1196,491,car,1026.15,704.71,1063.64,746.22,0,1.0
1312,384,car,1088.31,784.52,1109.31,823.74,1,3.0
1312,558,person,1041.43,768.88,1057.33,798.91,0,1.0
1557,384,car,1088.22,786.61,1111.53,827.58,1,3.0
1557,652,car,1017.37,723.0,1051.14,775.08,0,1.0
1171,384,car,1085.52,783.88,1108.07,824.26,1,3.0
1171,664,car,757.53,674.81,803.96,725.76,0,1.0
924,388,car,1384.29,537.92,1422.7,562.75,1,3.0
924,231,person,1398.44,487.33,1413.07,512.45,0,1.0
914,388,car,1365.73,538.46,1406.09,567.83,1,3.0
914,354,person,1390.73,517.72,1400.31,538.94,0,1.0
928,392,person,1459.6,625.95,1478.04,651.78,1,3.0
928,389,person,1501.15,650.49,1516.95,674.06,0,1.0
988,405,motorcycle,1431.23,547.41,1456.47,565.07,1,3.0
988,388,car,1484.86,545.16,1521.96,569.46,0,1.0
947,405,motorcycle,1496.19,635.92,1517.0,651.86,1,3.0
947,389,person,1500.99,649.96,1517.44,673.48,0,1.0
999,411,person,1254.85,615.39,1266.93,639.55,1,3.0
999,428,car,1257.22,604.18,1291.34,628.69,0,1.0
1110,428,car,1222.12,584.63,1257.85,608.48,1,3.0
1110,158,person,1258.04,623.05,1270.45,652.89,0,1.0
1050,428,car,1239.67,597.63,1273.61,621.01,1,3.0
1050,457,person,1281.22,611.41,1295.57,636.13,0,1.0
1160,428,car,1202.65,593.93,1234.82,616.19,1,3.0
1160,505,person,1239.19,630.35,1253.46,652.34,0,1.0
1179,428,car,1196.5,596.01,1239.91,625.76,1,3.0
1179,513,person,1226.78,610.88,1236.67,629.1,0,1.0
1022,436,motorcycle,1162.98,672.58,1177.79,696.67,1,3.0
1022,292,car,1133.88,593.77,1170.87,619.7,0,1.0
1034,437,car,1139.98,739.03,1165.18,764.79,1,3.0
1034,324,car,1079.88,683.77,1110.26,727.94,0,1.0
1020,437,car,1145.0,725.48,1172.57,754.34,1,3.0
1020,436,motorcycle,1162.48,673.14,1176.01,696.8,0,1.0
1053,453,person,1359.53,498.32,1373.06,519.1,1,3.0
1053,231,person,1393.75,477.13,1408.93,506.31,0,1.0
1062,454,person,1342.5,489.37,1359.0,516.99,1,3.0
1062,453,person,1355.79,493.73,1368.97,514.6,0,1.0
1070,465,car,1023.49,726.54,1056.45,767.73,1,3.0
1070,22,car,1111.25,694.88,1140.79,752.35,0,1.0
1068,465,car,1022.08,725.82,1054.22,768.43,1,3.0
1068,351,car,1110.14,696.59,1138.45,753.64,0,1.0
1113,465,car,1045.55,757.0,1071.61,799.32,1,3.0
1113,384,car,1095.17,776.86,1117.69,819.31,0,1.0
1069,466,person,1420.35,471.28,1443.62,498.06,1,3.0
1069,467,person,1453.29,489.17,1476.3,512.77,0,1.0
1261,466,person,1420.49,489.44,1440.89,515.1,1,3.0
1261,554,motorcycle,1435.26,498.57,1457.87,520.22,0,1.0
1282,469,car,1132.56,760.15,1156.04,783.21,1,3.0
1282,22,car,1105.21,703.91,1133.27,759.37,0,1.0
1135,469,car,1131.52,755.0,1155.51,781.75,1,3.0
1135,351,car,1104.8,701.7,1134.47,759.06,0,1.0
1267,469,car,1132.43,768.21,1154.44,787.46,1,3.0
1267,558,person,1043.86,705.39,1057.58,734.47,0,1.0
1316,469,car,1132.4,767.96,1153.56,786.1,1,3.0
1316,585,motorcycle,1049.52,690.72,1064.67,716.96,0,1.0
1117,482,person,1334.96,479.75,1348.61,508.63,1,3.0
1117,231,person,1393.54,463.79,1406.56,494.07,0,1.0
1113,488,car,1155.64,714.46,1178.02,735.2,1,3.0
1113,292,car,1104.69,588.45,1135.1,613.21,0,1.0
1114,490,car,1136.08,777.43,1157.74,795.26,1,3.0
1114,469,car,1138.91,761.68,1160.84,782.68,0,1.0
1185,491,car,1021.34,701.61,1058.93,740.29,1,3.0
1185,469,car,1131.48,768.65,1154.05,783.18,0,1.0
1169,505,person,1243.39,624.52,1260.69,654.35,1,3.0
1169,158,person,1249.82,629.86,1265.69,663.69,0,1.0
1151,505,person,1236.4,625.88,1251.85,654.61,1,3.0
1151,428,car,1208.49,595.92,1237.1,615.6,0,1.0
1159,513,person,1234.93,609.86,1245.72,630.61,1,3.0
1159,158,person,1252.83,633.91,1264.71,663.63,0,1.0
1172,516,car,1149.82,569.53,1190.08,606.64,1,3.0
1172,428,car,1196.92,594.22,1233.36,617.28,0,1.0
1188,521,person,1354.43,612.76,1367.55,636.48,1,3.0
1188,512,person,1369.59,625.35,1381.02,649.12,0,1.0
1226,521,person,1361.2,619.76,1380.18,650.91,1,3.0
1226,535,person,1388.12,613.7,1398.44,634.13,0,1.0
1189,523,car,1375.88,524.26,1417.72,553.66,1,3.0
1189,231,person,1393.5,475.72,1406.77,503.55,0,1.0
1356,524,person,1181.62,645.75,1193.59,667.93,1,3.0
1356,568,car,1136.33,596.15,1175.25,624.97,0,1.0
1268,528,person,1327.89,619.89,1345.06,644.07,1,3.0
1268,564,person,1398.77,615.62,1413.12,638.84,0,1.0
1218,532,person,1294.28,606.41,1309.41,629.74,1,3.0
1218,548,person,1338.9,489.48,1348.31,507.46,0,1.0
1231,532,person,1287.03,606.55,1302.26,631.97,1,3.0
1231,554,motorcycle,1337.27,539.11,1359.78,554.94,0,1.0
1731,548,person,1358.7,487.09,1375.78,513.37,1,3.0
1731,231,person,1395.12,474.91,1410.38,505.64,0,1.0
1255,554,motorcycle,1376.35,539.83,1399.71,554.27,1,3.0
1255,231,person,1394.39,476.2,1407.67,507.84,0,1.0
1281,554,motorcycle,1419.86,540.79,1443.5,555.45,1,3.0
1281,466,person,1420.8,489.44,1443.21,515.63,0,1.0
1294,554,motorcycle,1460.71,639.49,1483.91,664.0,1,3.0
1294,529,person,1527.25,629.73,1538.34,656.39,0,1.0
1234,554,motorcycle,1342.28,539.21,1364.79,555.63,1,3.0
1234,548,person,1339.41,489.61,1348.5,507.77,0,1.0
1260,554,motorcycle,1460.87,521.05,1483.11,541.07,1,3.0
1260,552,person,1517.2,487.66,1545.73,512.1,0,1.0
1238,555,car,1151.32,724.42,1172.17,741.82,1,3.0
1238,524,person,1178.44,665.82,1190.49,685.75,0,1.0
1243,558,person,1050.91,677.64,1064.44,705.26,1,3.0
1243,22,car,1105.09,703.42,1133.95,759.77,0,1.0
1241,558,person,1051.22,675.62,1064.32,703.93,1,3.0
1241,324,car,1080.68,684.56,1110.91,727.75,0,1.0
1250,558,person,1049.02,685.14,1062.57,712.09,1,3.0
1250,351,car,1105.45,703.74,1132.13,756.4,0,1.0
1313,558,person,1041.88,770.6,1057.13,800.4,1,3.0
1313,384,car,1088.22,784.55,1109.31,824.3,0,1.0
1271,558,person,1043.35,709.87,1056.41,739.79,1,3.0
1271,469,car,1132.42,769.36,1153.8,784.45,0,1.0
1304,558,person,1041.22,755.33,1055.9,786.02,1,3.0
1304,585,motorcycle,1042.57,672.74,1059.62,702.95,0,1.0
1272,567,person,1156.61,679.05,1167.7,699.13,1,3.0
1272,524,person,1178.55,665.87,1190.57,684.71,0,1.0
1271,568,car,1165.03,596.65,1223.08,622.27,1,3.0
1271,158,person,1254.44,635.25,1266.5,664.86,0,1.0
1294,572,car,1059.95,772.97,1085.05,821.55,1,3.0
1294,384,car,1086.86,784.7,1109.16,829.27,0,1.0
1322,572,car,1069.69,803.61,1095.47,844.89,1,3.0
1322,558,person,1043.23,786.22,1056.86,816.4,0,1.0
1306,585,motorcycle,1043.1,676.3,1059.25,702.91,1,3.0
1306,22,car,1105.22,702.95,1132.57,760.16,0,1.0
1351,596,car,1140.34,577.24,1165.57,598.77,1,3.0
1351,158,person,1254.98,635.7,1266.58,664.49,0,1.0
1468,626,car,1106.99,599.64,1144.81,628.13,1,3.0
1468,628,person,1151.47,598.2,1164.7,622.45,0,1.0
1474,627,car,1053.5,774.2,1078.43,818.05,1,3.0
1474,384,car,1088.22,784.67,1111.59,829.69,0,1.0
1485,628,person,1162.44,600.66,1171.33,622.28,1,3.0
1485,158,person,1256.06,635.96,1267.53,665.28,0,1.0
1485,631,person,1167.98,665.87,1179.68,688.64,1,3.0
1485,626,car,1109.35,599.84,1139.1,627.9,0,1.0
1535,641,car,1129.46,787.91,1153.17,807.62,1,3.0
1535,469,car,1133.9,770.99,1156.65,785.7,0,1.0
1555,648,motorcycle,1395.03,582.71,1421.99,607.02,1,3.0
1555,231,person,1394.65,478.15,1409.22,507.84,0,1.0
1561,648,motorcycle,1413.32,630.18,1432.64,654.57,1,3.0
1561,647,motorcycle,1461.31,635.69,1491.69,656.46,0,1.0
1538,652,car,1008.63,708.24,1040.38,750.95,1,3.0
1538,469,car,1133.91,771.03,1156.57,785.6,0,1.0
731,664,car,597.28,459.0,643.79,502.38,1,3.0
731,22,car,1102.08,709.54,1130.02,766.81,0,1.0
738,664,car,600.35,458.4,654.96,505.75,1,3.0
738,252,car,1102.42,709.54,1131.07,767.16,0,1.0
1171,664,car,757.53,674.81,803.96,725.76,1,3.0
1171,469,car,1131.11,768.81,1153.23,782.93,0,1.0
1775,676,car,1134.81,768.66,1157.93,783.49,1,3.0
1775,22,car,1107.07,702.65,1135.33,757.51,0,1.0
1610,680,motorcycle,1056.9,733.86,1071.44,762.17,1,3.0
1610,469,car,1133.45,771.09,1155.72,786.12,0,1.0
1621,685,motorcycle,1031.2,694.79,1046.66,721.3,1,3.0
1621,22,car,1106.55,703.9,1136.33,760.94,0,1.0
1619,685,motorcycle,1058.88,744.92,1072.79,772.66,1,3.0
1619,469,car,1133.48,770.76,1155.77,785.58,0,1.0
1654,696,car,1368.1,523.48,1445.01,566.23,1,3.0
1654,231,person,1396.45,476.19,1410.01,505.44,0,1.0
1681,700,motorcycle,1055.28,752.33,1071.45,779.67,1,3.0
1681,469,car,1133.99,770.63,1155.83,786.65,0,1.0
1668,700,motorcycle,1113.48,828.93,1129.58,852.75,1,3.0
1668,641,car,1130.55,788.29,1153.95,806.31,0,1.0
1833,728,motorcycle,1058.11,676.45,1072.92,704.87,1,3.0
1833,22,car,1108.45,699.59,1136.24,756.56,0,1.0
1829,728,motorcycle,1057.9,672.39,1073.58,700.28,1,3.0
1829,324,car,1081.6,681.29,1112.01,726.39,0,1.0
1822,728,motorcycle,1026.23,697.85,1041.58,722.62,1,3.0
1822,676,car,1135.52,766.37,1158.51,781.03,0,1.0
1866,730,motorcycle,1106.74,606.58,1129.18,631.03,1,3.0
1866,759,motorcycle,1143.89,581.04,1167.55,605.47,0,1.0
1922,730,motorcycle,1146.43,581.41,1172.36,603.16,1,3.0
1922,772,person,1259.86,626.32,1273.52,656.86,0,1.0
1955,730,motorcycle,1105.71,607.66,1129.95,631.69,1,3.0
1955,789,car,1145.14,634.8,1171.11,680.51,0,1.0
1932,730,motorcycle,1136.87,608.25,1161.6,629.61,1,3.0
1932,798,person,1238.12,638.85,1251.16,661.44,0,1.0
1872,759,motorcycle,1232.07,596.9,1258.37,618.55,1,3.0
1872,772,person,1258.39,625.56,1270.52,655.64,0,1.0
1853,763,person,1471.58,475.32,1488.03,504.95,1,3.0
1853,765,person,1502.28,491.48,1514.47,512.12,0,1.0
1854,768,person,1395.88,467.35,1407.85,492.81,1,3.0
1854,763,person,1471.92,475.15,1487.79,503.8,0,1.0
1956,773,car,1124.05,640.83,1148.96,684.95,1,3.0
1956,730,motorcycle,1104.24,609.41,1127.32,632.49,0,1.0
1890,778,person,1395.44,464.54,1408.71,496.93,1,3.0
1890,781,person,1472.92,479.17,1484.21,500.12,0,1.0
1926,789,car,1145.92,634.99,1173.06,677.0,1,3.0
1926,730,motorcycle,1147.32,610.91,1172.01,632.69,0,1.0
1973,790,motorcycle,1207.92,576.29,1233.63,597.31,1,3.0
1973,772,person,1260.54,626.59,1272.81,656.3,0,1.0
1932,790,motorcycle,1075.03,631.34,1090.52,654.72,1,3.0
1932,773,car,1121.95,640.89,1148.95,690.62,0,1.0
1961,790,motorcycle,1097.25,610.6,1120.5,633.88,1,3.0
1961,789,car,1144.89,634.71,1170.39,680.56,0,1.0
1964,790,motorcycle,1155.66,564.17,1179.72,586.17,1,3.0
1964,798,person,1238.48,638.9,1251.49,663.0,0,1.0
1979,802,car,1137.46,779.65,1160.95,799.05,1,3.0
1979,676,car,1140.83,763.62,1163.34,781.47,0,1.0
2055,816,person,1246.2,618.62,1264.53,655.41,1,3.0
2055,772,person,1261.24,627.15,1274.38,656.77,0,1.0
2020,816,person,1229.63,624.36,1243.14,647.29,1,3.0
2020,798,person,1239.5,639.05,1252.96,661.04,0,1.0
2372,816,person,1259.33,625.65,1273.33,656.37,1,3.0
2372,907,person,1332.48,609.64,1343.76,632.44,0,1.0
2832,816,person,1259.35,625.94,1273.01,656.78,1,3.0
2832,941,motorcycle,1283.91,568.84,1307.58,590.55,0,1.0
2610,816,person,1259.02,624.89,1272.5,656.33,1,3.0
2610,1003,person,1331.86,609.38,1343.32,632.06,0,1.0
2829,816,person,1259.4,625.7,1273.57,656.77,1,3.0
2829,1050,person,1332.02,609.73,1343.29,633.24,0,1.0
3074,816,person,1259.38,625.57,1273.34,656.82,1,3.0
3074,1135,person,1332.56,609.76,1343.29,632.3,0,1.0
3792,816,person,1263.84,625.07,1278.33,655.67,1,3.0
3792,1340,motorcycle,1271.96,624.07,1289.36,649.31,0,1.0
3900,816,person,1262.6,619.82,1278.34,654.3,1,3.0
3900,1404,person,1291.12,599.07,1306.59,625.6,0,1.0
4690,816,person,1265.81,604.95,1279.71,640.14,1,3.0
4690,1688,motorcycle,1264.04,594.74,1278.24,617.13,0,1.0
6132,816,person,1266.74,605.62,1287.82,638.39,1,3.0
6132,2058,motorcycle,1301.25,550.84,1321.96,575.16,0,1.0
2074,817,motorcycle,1125.16,738.84,1144.7,762.79,1,3.0
2074,22,car,1112.76,698.87,1141.0,755.69,0,1.0
2075,817,motorcycle,1147.36,737.14,1167.93,758.24,1,3.0
2075,324,car,1087.38,682.2,1116.16,726.09,0,1.0
